date,site,site_type,surveyor,buddy_pair,survey_complete,survey_direction,survey_type,transect_length_m,belt_start_depth_m,belt_end_depth_m,start_time,end_time,block,quadrat_distance_m,quad_depth_m,macroalgae,substrate,<2.5cm,2.5-5.0cm,5.0-7.5cm,7.5-10.0cm,10.0-12.5cm,12.5-15.0cm,unsized,comments,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,18,5.3,yes,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,22,6.4,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,26,6.6,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,30,7.5,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,34,8.5,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,38,9.9,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,42,11,no,cobble,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,parallel,belt,20,6.6,5.9,11:20,11:28,left,NA,NA,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:28,11:34,left,2,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:28,11:34,left,6,6.7,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:28,11:34,left,10,6.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:28,11:34,left,14,6.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:28,11:34,left,18,6.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,belt,40,8.8,2,9:25,9:39,left,NA,NA,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,0,2.6,macroalgae,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,4,4.5,macroalgae,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,8,5.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,12,5.2,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,16,6.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,20,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,24,7.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,28,8.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,32,8.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,left,36,8.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,parallel,belt,20,6.9,6.7,11:07,11:22,left,NA,NA,no,bedrock,0,0,4,5,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,left,0,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,left,4,6.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,left,8,6.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,left,12,6.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,VK,VK_GS,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,left,16,7,no,bedrock,0,0,1,1,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,belt,40,11.2,3.1,15:20,15:39,left,NA,NA,no,bedrock,0,0,3,1,1,0,4,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,0,3.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,4,4.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,8,5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,12,6.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,16,7,no,bedrock,0,0,3,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,20,7.6,no,bedrock,0,0,0,0,0,0,0,did not complete quadrats from 24-40m,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,perpendicular,quadrat,40,11.2,3.1,15:40,15:57,left,NA,NA,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,parallel,belt,20,7.8,7.4,17:30,18:04,left,0,7.4,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,parallel,quadrat,20,7.8,7.4,NA,NA,left,4,7.5,no,cobble,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,parallel,quadrat,20,7.8,7.4,NA,NA,left,8,8.7,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,parallel,quadrat,20,7.8,7.4,NA,NA,left,12,9.1,no,bedrock,0,0,1,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-05-30,wizard_N,rocky,MB,MB_SC,no,parallel,quadrat,20,7.8,7.4,NA,NA,left,16,8.7,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,parallel,belt,20,7.4,7.3,17:27,17:45,left,NA,NA,no,bedrock,1,2,3,2,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,parallel,quadrat,20,7.4,7.3,17:48,18:08,left,0,7.3,no,bedrock,0,0,0,1,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,parallel,quadrat,20,7.4,7.3,17:48,18:08,left,4,7.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,parallel,quadrat,20,7.4,7.3,17:48,18:08,left,8,7.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,parallel,quadrat,20,7.4,7.3,17:48,18:08,left,12,7.5,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,parallel,quadrat,20,7.4,7.3,17:48,18:08,left,16,8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,belt,41,11.6,3.1,15:20,17:40,left,NA,NA,no,boulder,0,0,2,0,1,0,0,Watch Calibration for CB: 2.8m,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,0,3.3,yes,cobble,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,4,4.5,yes,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,8,5.1,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,12,5.8,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,16,6.6,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,20,7.8,no,sand,0,1,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,24,8.6,no,sand,0,0,1,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,28,9.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,32,10.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,36,10.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_S,rocky,BM,CB_BM,yes,perpendicular,quadrat,41,11.6,3.1,15:20,17:40,left,40,11.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,parallel,belt,20,5.6,5.7,10:34,10:58,left,NA,NA,no,bedrock,1,9,11,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,parallel,quadrat,20,5.6,5.7,11:00,11:19,left,0,5.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,parallel,quadrat,20,5.6,5.7,11:00,11:19,left,4,5.6,no,bedrock,0,1,2,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,parallel,quadrat,20,5.6,5.7,11:00,11:19,left,8,5.1,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,parallel,quadrat,20,5.6,5.7,11:00,11:19,left,12,5,no,bedrock,0,1,2,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,parallel,quadrat,20,5.6,5.7,11:00,11:19,left,16,5.1,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,belt,35,12,2.8,12:19,12:48,left,NA,NA,no,bedrock,1,12,6,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,0,2.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,4,6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,8,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,12,7.1,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,16,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,20,8.3,no,bedrock,1,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,24,8.6,no,bedrock,1,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,28,9.3,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,BM,CB_BM,yes,perpendicular,quadrat,35,12,2.8,12:51,13:07,left,32,11.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,belt,60,8.7,3.3,9:41,10:04,left,NA,NA,no,bedrock,0,1,2,1,2,2,1,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,0,4,no,bedrock,0,0,0,0,1,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,4,4.3,no,cobble,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,8,4.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,12,4.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,16,5,no,sand,0,0,0,0,0,1,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,20,5.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,24,6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,28,6.5,no,sand,1,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,32,6.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,36,6.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,40,7.7,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,perpendicular,quadrat,60,8.7,3.3,10:06,10:39,left,44,7.8,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,parallel,belt,20,6.3,5.9,11:32,11:39,left,NA,NA,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,parallel,quadrat,20,6.3,5.9,11:40,11:49,left,0,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,parallel,quadrat,20,6.3,5.9,11:40,11:49,left,4,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,parallel,quadrat,20,6.3,5.9,11:40,11:49,left,8,6.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,parallel,quadrat,20,6.3,5.9,11:40,11:49,left,12,5.6,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,rocky,MB,MB_SC,no,parallel,quadrat,20,6.3,5.9,11:40,11:49,left,16,5.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,belt,28,11,2,15:00,15:25,left,NA,NA,no,cobble,2,12,8,6,2,1,10,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,0,2.3,no,cobble,0,4,0,1,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,4,2.7,no,cobble,0,0,1,0,0,0,1,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,8,4.4,no,cobble,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,12,5.9,no,cobble,0,1,0,0,0,0,1,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,16,6.6,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,20,9.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,24,10,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,MB,MB_SC,yes,perpendicular,quadrat,28,11,2,15:25,15:45,left,28,11.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,perpendicular,belt,19,11.8,2.8,9:14,9:24,left,NA,NA,no,bedrock,0,4,10,3,1,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,left,0,2.8,no,bedrock,0,0,2,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,left,4,4.2,no,bedrock,0,0,5,1,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,left,8,5.5,no,bedrock,0,3,1,0,2,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,left,12,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,left,16,10,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,parallel,belt,20,7.3,6.4,10:19,10:30,left,NA,NA,no,bedrock,2,9,4,0,1,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,left,0,6.8,no,bedrock,0,2,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,left,4,7.2,no,bedrock,1,1,0,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,left,8,7.1,no,bedrock,0,2,2,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,left,12,7.1,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,AK,AK_EL,yes,parallel,quadrat,20,7.3,6.4,10:19,10:30,left,16,6.8,no,bedrock,0,1,0,1,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,ATV,HS_ATV,yes,perpendicular,belt,24,12.3,2.4,NA,NA,,NA,NA,yes,bedrock,3,2,2,0,0,0,0,did not record start and end times for belt survey,,,,,,,
2024-06-01,danger_rock,kelp,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,0,2.4,yes,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,kelp,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,4,2.4,yes,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,8,3.9,no,bedrock,4,1,1,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,12,6,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,16,7.2,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,20,9.6,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,perpendicular,quadrat,24,12.3,2.4,NA,NA,,24,12,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,belt,20,6.6,6.9,NA,NA,,NA,NA,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for belt survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.9,NA,NA,,0,6.6,yes,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.9,NA,NA,,4,6.6,yes,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.9,NA,NA,,8,6.6,yes,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.9,NA,NA,,12,7.2,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.9,NA,NA,,16,6.6,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,danger_rock,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.9,NA,NA,,20,6.3,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,belt,20,6.6,6.6,NA,NA,,NA,NA,no,boulder,0,1,1,0,0,0,0,did not record start and end times for belt survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.6,NA,NA,,0,6,no,bedrock,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.6,NA,NA,,4,6.3,no,boulder,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.6,NA,NA,,8,6.3,no,boulder,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.6,NA,NA,,12,6.3,no,boulder,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.6,NA,NA,,16,6.3,no,boulder,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,scotts_bay,rocky,ATV,HS_ATV,yes,parallel,quadrat,20,6.6,6.6,NA,NA,,20,6.3,no,boulder,0,0,0,0,0,0,0,did not record start and end times for quadrat survey,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,perpendicular,belt,19,11.8,2.8,9:14,9:24,right,NA,NA,no,bedrock,0,9,22,6,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,right,2,3.6,no,bedrock,0,0,16,1,0,0,0,,,,,,,,
2024-06-01,ohiat,rocky,EL,AK_EL,yes,perpendicular,quadrat,19,11.8,2.8,9:14,9:24,right,6,4.4,no,bedrock,0,0,3,1,0,0,0,,,,,,,,
